number,event_number,particle_name,particle_id,E,Px,Py,Pz
2420,1906,e-,11,34.4197,2.62325,-33.1083,9.03759
2421,1907,e-,11,32.2917,24.1304,17.8136,-11.9646
2422,1908,e-,11,23.3944,-22.155,0.942951,-7.45422
2423,1909,e+,-11,335.413,54.203,-93.7371,-317.454
2424,1909,e-,11,44.7549,-18.7018,28.4919,-29.0079
2425,1911,e+,-11,30.4102,-12.7702,27.1664,-4.86683
2426,1912,e+,-11,14.9168,2.83156,12.3338,-7.89751
2427,1913,e+,-11,81.746,45.9681,31.3709,-59.8766
2428,1913,e-,11,187.208,-9.31719,-47.9403,180.725
2429,1914,e-,11,97.9294,-55.6318,-14.4984,79.2784
2430,1915,e+,-11,15.499,11.712,-0.420735,-10.1425
2431,1916,e+,-11,677.909,102.195,-154.459,652.12
2432,1917,e-,11,40.8437,9.41206,-39.5925,-3.47111
2433,1918,e-,11,27.9259,-14.3831,-16.2174,-17.6061
2434,1919,e-,11,56.8123,-19.809,-26.621,-46.1146
2435,1920,e-,11,224.101,-55.8525,7.37615,216.904
2436,1921,e+,-11,214.412,149.84,-41.634,147.605
2437,1922,e+,-11,81.4672,32.9679,-4.5184,-74.3613
2438,1922,e-,11,40.7205,26.0112,-3.71106,-31.1096
2439,1923,e-,11,305.1,239.517,4.02695,-188.948
2440,1923,e+,-11,34.8902,-28.417,-16.4208,-11.8387
2441,1924,e+,-11,42.7742,41.7311,-6.93731,-6.32606
2442,1925,e-,11,87.4203,26.6854,-52.6906,64.4507
2443,1925,e+,-11,200.429,-19.8505,36.2275,196.126
2444,1926,e-,11,106.977,-75.7729,28.8669,69.7799
2445,1926,e+,-11,244.981,39.2104,-47.8408,-237.043
2446,1927,e+,-11,50.1529,19.2813,-27.8398,36.9931
2447,1927,e-,11,58.0366,-23.6737,17.3003,-50.0849
2448,1928,e+,-11,362.27,84.8379,59.7333,347.094
2449,1929,e+,-11,257.009,-90.1999,49.9085,-235.429
2450,1929,e-,11,132.841,54.4502,22.95,-118.976
2451,1930,e+,-11,78.3564,7.8151,-41.6385,65.9157
2452,1931,e-,11,62.1809,-8.94529,-56.0781,-25.3316
2453,1932,e+,-11,180.168,13.5647,-39.9274,175.164
2454,1933,e+,-11,36.8303,6.12627,-17.685,31.7204
2455,1934,e-,11,552.203,76.1582,68.0131,-542.681
2456,1934,e+,-11,121.978,-51.6912,24.8387,-107.656
2457,1935,e-,11,40.5717,-9.19703,-13.5284,37.1277
2458,1936,e+,-11,475.372,-456.461,79.9475,-105.976
2459,1937,e+,-11,200.802,65.2674,-22.7383,188.532
2460,1937,e-,11,62.1467,31.0333,-22.0877,49.1048
2461,1938,e-,11,216.336,-69.2161,62.327,195.259
2462,1938,e+,-11,268.584,44.3212,-19.4313,264.188
2463,1939,e+,-11,93.0346,2.69209,85.9594,-35.4849
2464,1939,e-,11,89.4396,75.6131,-31.3518,36.0438
2465,1940,e+,-11,170.156,-0.969294,30.1818,-167.455
2466,1940,e-,11,69.0947,-21.081,-20.2371,-62.611
2467,1941,e+,-11,79.2868,30.1138,-32.3371,65.8322
2468,1942,e-,11,52.592,3.78962,42.9722,30.0824
2469,1943,e+,-11,150.664,-75.1381,-20.7607,128.93
2470,1944,e-,11,244.675,31.7502,129.324,-205.264
2471,1944,e+,-11,192.446,44.6193,-99.3816,-158.643
2472,1945,e-,11,155.389,-22.9007,11.9449,-153.227
2473,1947,e-,11,30.3421,20.2335,22.1045,4.7586
2474,1948,e+,-11,171.632,-46.6619,-50.5447,-157.243
2475,1948,e-,11,65.7554,28.814,-4.56489,-58.9295
2476,1949,e+,-11,43.7936,-20.2972,-15.1658,-35.7198
2477,1950,e+,-11,94.822,15.0657,53.534,-76.8006
2478,1951,e-,11,32.0069,16.3118,9.93547,25.6838
2479,1952,e-,11,278.579,90.2713,-20.2762,262.766
2480,1952,e+,-11,97.0358,0.0983557,40.7065,88.0847
2481,1953,e-,11,529.51,-145.208,19.5862,508.834
2482,1953,e+,-11,76.8304,-7.36508,-25.3332,72.1588
2483,1954,e-,11,176.489,107.243,23.809,138.132
2484,1954,e+,-11,40.1956,-14.0271,2.21232,-37.6036
2485,1955,e-,11,299.071,71.8054,-7.08701,-290.236
2486,1955,e+,-11,178.088,8.79201,32.5791,-174.862
2487,1956,e-,11,138.819,-88.3433,1.31486,-107.072
2488,1956,e+,-11,59.8076,-13.5452,-31.2418,-49.1673
2489,1957,e+,-11,109.293,11.344,92.5347,57.0411
2490,1957,e-,11,33.2675,-3.91945,-19.1912,-26.8898
2491,1958,e-,11,91.2516,24.8179,86.9801,12.0578
2492,1958,e+,-11,83.036,4.55716,-44.8699,69.7201
2493,1961,e-,11,170.123,22.1628,89.1046,143.217
2494,1962,e-,11,174.408,78.5437,14.6862,-155.026
2495,1962,e+,-11,52.0218,-50.8602,10.8057,-1.65744
2496,1963,e+,-11,32.9859,-4.48633,-26.4713,-19.1628
2497,1964,e-,11,342.754,-119.1,13.2044,321.125
2498,1965,e-,11,100.839,-55.2317,-36.9666,75.8383
2499,1965,e+,-11,10.9867,-9.6317,3.6474,-3.8254
2500,1966,e-,11,165.576,54.0015,-76.4401,136.587
2501,1966,e+,-11,159.764,-47.5746,20.8475,151.084
2502,1967,e-,11,32.8962,24.3978,-19.2122,10.8534
2503,1968,e+,-11,84.2558,33.4636,59.9859,-48.7947
2504,1969,e+,-11,330.138,-67.3152,11.5238,322.997
2505,1970,e-,11,216.161,24.054,34.4632,212.036
2506,1971,e-,11,37.1689,35.9681,-5.80613,7.35612
2507,1972,e+,-11,29.192,-18.5723,7.81379,21.1231
2508,1972,e-,11,28.3612,10.5006,8.03969,25.089
2509,1973,e+,-11,58.1341,-39.4293,-41.6837,9.34721
2510,1973,e-,11,31.2833,28.0862,-3.35297,-13.3629
2511,1974,e+,-11,163.014,-86.1712,-81.8842,111.549
2512,1974,e-,11,89.37,-33.4659,20.6261,80.2596
2513,1975,e+,-11,27.723,6.78931,23.9243,12.2515
2514,1975,e-,11,21.1284,-14.4074,15.3837,1.47597
2515,1977,e-,11,94.2883,75.8397,20.2696,52.2281
2516,1978,e+,-11,130.161,-81.451,-16.2104,-100.224
2517,1978,e-,11,34.7433,-28.5276,5.6714,-19.0028
2518,1979,e+,-11,48.2766,20.871,-22.6879,37.1522
2519,1981,e-,11,66.0688,-22.8168,-41.5988,45.9785
2520,1982,e+,-11,204.355,-44.9715,-4.73914,-199.289
2521,1983,e-,11,112.258,24.1516,94.5121,55.5515
2522,1983,e+,-11,152.857,41.3558,-49.2589,138.667
2523,1984,e+,-11,329.501,77.3715,-68.2908,-312.923
2524,1985,e+,-11,81.1055,25.409,-13.9326,75.752
2525,1986,e+,-11,101.601,-100.438,-14.3675,-5.34289
2526,1986,e-,11,158.728,62.4856,25.4209,143.68
2527,1987,e+,-11,58.9673,-35.0482,40.8671,-24.0551
2528,1987,e-,11,44.0819,-13.1113,-19.8867,-37.0921
2529,1988,e-,11,66.3612,-3.43651,-13.7181,64.8368
2530,1989,e-,11,137.09,-103.074,-76.1928,-48.6236
2531,1989,e+,-11,90.8434,51.2222,-16.8374,73.1116
2532,1990,e+,-11,120.084,-74.3549,-91.3194,-23.5031
2533,1991,e-,11,56.4237,-27.6449,4.82369,-48.9502
2534,1991,e+,-11,26.6008,-14.1018,10.2574,-20.0879
2535,1992,e-,11,79.352,-19.1905,76.8862,-4.12066
2536,1992,e+,-11,66.6837,34.3489,4.18241,-57.0033
2537,1993,e-,11,52.8147,31.6549,14.7473,39.6217
2538,1994,e+,-11,74.4181,-4.76145,60.4409,-43.1542
2539,1994,e-,11,100.779,-55.3554,10.4289,-83.5664
2540,1995,e+,-11,158.487,-92.8853,-29.2914,-125.03
2541,1995,e-,11,25.4154,-16.2123,14.6606,12.968
2542,1996,e+,-11,260.149,-48.2625,-11.2014,255.387
2543,1997,e+,-11,148.118,-93.6269,41.4531,107.027
2544,1998,e-,11,37.719,37.3125,5.33065,-1.44298
2545,1999,e-,11,104.622,26.1874,96.8799,-29.5692
2546,2000,e-,11,93.1051,23.2718,-67.4595,59.8014
2547,2000,e+,-11,32.7199,-30.5679,-0.223727,11.6681
2548,2001,e+,-11,107.52,-34.1318,-33.5705,-96.2738
2549,2001,e-,11,37.1011,29.6227,-7.54537,-21.0251
2550,2004,e-,11,76.8208,-71.2147,7.75471,27.7447
2551,2005,e+,-11,107.223,-60.4652,46.155,-75.5676
2552,2006,e-,11,181.697,-31.8816,121.885,130.926
2553,2007,e-,11,50.4781,-3.87968,-46.9261,18.1915
2554,2008,e+,-11,138.16,50.7698,38.416,-122.616
2555,2008,e-,11,48.7496,-1.87004,14.9386,-46.3666
2556,2010,e-,11,99.3654,29.9233,-29.0935,-90.1757
2557,2010,e+,-11,28.595,4.92732,22.8569,-16.4608
2558,2011,e-,11,145.363,-104.972,29.6072,-96.0974
2559,2011,e+,-11,176.996,91.5465,10.8438,151.094
2560,2012,e-,11,20.7637,15.3088,-1.57538,-13.9388
2561,2013,e+,-11,153.199,41.8089,147.381,-1.00498
2562,2014,e+,-11,17.085,-15.0832,-3.03231,-7.42958
2563,2015,e+,-11,253.372,-40.6172,-46.588,-245.718
2564,2017,e-,11,66.51,-57.5892,26.884,-19.6039
2565,2018,e+,-11,250.975,-123.416,161.252,147.495
2566,2018,e-,11,121.729,45.497,-45.8687,-103.17
2567,2019,e-,11,77.1936,25.4929,33.0038,-64.9593
2568,2019,e+,-11,102.755,5.12994,-28.3824,98.6241
2569,2020,e-,11,18.1776,10.6732,-8.59903,11.94
2570,2021,e-,11,19.3171,-17.8307,4.41569,5.97643
2571,2022,e-,11,60.2778,39.7193,25.3112,-37.6182
2572,2022,e+,-11,67.9316,23.6,-8.29245,-63.1583
2573,2023,e-,11,237.254,-56.5421,-70.9484,-219.223
2574,2024,e+,-11,39.2746,-9.8445,-24.1757,29.3447
2575,2024,e-,11,33.1222,-21.6338,11.1472,-22.4677
2576,2025,e+,-11,33.8979,-29.007,-17.078,4.00027
2577,2025,e-,11,39.1593,15.6117,15.2394,32.5191
2578,2026,e-,11,82.1227,3.79974,46.7773,-67.3912
2579,2026,e+,-11,43.9592,-15.7272,-28.8328,-29.2188
2580,2027,e-,11,115.06,42.4032,-106.932,-2.51923
2581,2029,e+,-11,37.8142,-1.572,33.7716,16.9388
2582,2029,e-,11,23.0609,15.7925,-5.7017,-15.808
2583,2030,e-,11,81.8184,-51.0164,-3.92347,63.8449
2584,2030,e+,-11,25.8821,-23.6953,10.4095,0.247251
2585,2031,e-,11,35.4178,-6.86197,-31.076,-15.544
2586,2031,e+,-11,90.123,20.1349,0.888553,-87.8405
2587,2032,e-,11,119.289,-39.8197,54.5232,98.3439
2588,2032,e+,-11,44.3791,25.1393,24.5342,-27.1218
2589,2033,e-,11,68.6395,37.351,-24.634,-52.0523
2590,2034,e-,11,97.0471,-38.3527,16.2383,-87.6557
2591,2034,e+,-11,43.7131,-18.6037,-13.1645,-37.3019
2592,2036,e-,11,65.8528,-23.3904,-16.6941,59.2519
2593,2037,e-,11,63.8458,-32.3244,-41.4552,36.2338
2594,2038,e-,11,84.984,-9.13093,-66.3238,52.3455
2595,2039,e-,11,719.11,-257.356,-58.8328,668.899
2596,2040,e+,-11,222.3,112.543,20.5825,190.599
2597,2040,e-,11,40.0612,4.12163,-35.27,18.5457
2598,2041,e+,-11,251.975,29.7487,43.8705,-246.337
2599,2041,e-,11,31.8045,-16.0774,-6.75616,-26.5969
2600,2042,e+,-11,186.617,41.1445,68.1156,-168.799
2601,2042,e-,11,63.8379,3.40724,19.9303,-60.5513
2602,2043,e-,11,66.2991,51.0629,-28.6006,31.1473
2603,2043,e+,-11,90.6786,-14.7601,47.9296,75.548
2604,2044,e+,-11,129.586,-18.7127,96.824,84.0684
2605,2045,e-,11,72.9167,8.99174,45.758,56.0553
2606,2045,e+,-11,76.5456,15.7234,27.3078,-69.7588
2607,2047,e+,-11,61.2022,-47.6562,18.2256,-33.7997
2608,2048,e+,-11,103.179,23.8057,-55.891,83.3986
2609,2048,e-,11,65.8514,34.0783,50.158,25.6759
2610,2049,e+,-11,74.0851,39.945,-16.3837,-60.2044
2611,2051,e+,-11,150.558,-25.2183,67.403,-132.244
2612,2051,e-,11,84.6386,62.4696,29.1547,49.1043
2613,2052,e-,11,248.116,-41.9901,30.5658,242.619
2614,2052,e+,-11,27.7268,-8.53699,14.5205,22.0239
2615,2053,e+,-11,195.548,25.4097,44.1451,188.798
2616,2053,e-,11,21.4023,-13.8824,-4.64771,15.6121
2617,2054,e+,-11,36.6026,-0.8856,35.1901,-10.031
2618,2055,e-,11,387.343,91.353,79.9622,-367.825
2619,2055,e+,-11,148.364,-24.6653,-11.055,-145.881
2620,2056,e-,11,205.438,9.86113,88.1966,-185.28
2621,2057,e+,-11,337.453,-126.269,-50.7678,-308.793
2622,2057,e-,11,93.4439,38.4419,-27.7372,-80.5272
2623,2058,e+,-11,164.762,38.8795,117.934,108.288
2624,2058,e-,11,90.9396,-74.0498,-52.5492,-5.0226
2625,2059,e-,11,114.923,-0.99645,-39.2924,-107.993
2626,2059,e+,-11,81.1104,-11.8267,-33.4273,-72.9495
2627,2060,e+,-11,71.8958,-68.7111,12.1343,17.3364
2628,2061,e+,-11,86.893,39.4591,5.87801,-77.1934
2629,2061,e-,11,40.3922,19.3248,27.4787,22.4277
2630,2062,e+,-11,297.395,42.7188,95.7241,278.309
2631,2062,e-,11,118.939,-16.5833,-69.4258,95.1396
2632,2063,e-,11,103.266,43.2112,18.1568,92.0164
2633,2064,e-,11,137.609,-23.8912,29.6412,-132.237
2634,2065,e+,-11,210.348,-12.1168,95.9988,-186.771
2635,2065,e-,11,68.5665,-17.232,-56.2872,-35.1593
2636,2066,e+,-11,101.532,-45.3678,-26.3399,86.9289
2637,2066,e-,11,52.4795,27.8705,-31.0974,31.7849
2638,2067,e+,-11,99.7458,9.24829,-71.2487,69.1904
2639,2068,e+,-11,176.868,113.52,-65.8964,-118.546
2640,2068,e-,11,49.2122,2.70134,44.1578,-21.5555
2641,2069,e-,11,144.476,-27.7942,-19.1404,-140.48
2642,2070,e-,11,93.4358,21.5112,49.3032,-76.3983
2643,2071,e-,11,100.587,73.964,52.4542,43.5382
2644,2072,e+,-11,245.058,-95.1634,-83.1203,209.972
2645,2072,e-,11,126.983,46.877,34.2424,112.936
2646,2073,e-,11,170.701,-29.3531,-49.0544,160.844
2647,2075,e+,-11,54.3562,-48.2756,-1.15537,-24.9546
2648,2075,e-,11,51.2225,16.4686,-2.17402,-48.4541
2649,2076,e+,-11,518.455,67.0934,84.7083,-507.069
2650,2076,e-,11,42.2556,-30.5398,-2.38378,-29.1063
2651,2077,e-,11,76.3835,53.2318,-48.9245,24.6416
2652,2077,e+,-11,163.836,-49.2814,36.5987,151.901
2653,2078,e+,-11,291.43,7.68972,-89.0389,277.389
2654,2080,e-,11,105.16,16.8808,-46.146,92.9738
2655,2081,e-,11,107.174,15.34,-37.0953,-99.3725
2656,2082,e+,-11,17.7251,-5.27614,-16.8429,-1.63057
2657,2083,e-,11,22.8935,-15.2006,-16.4871,4.60751
2658,2084,e+,-11,68.4351,-38.3645,13.0074,-55.1574
2659,2084,e-,11,33.9132,-24.0768,4.9019,-23.3749
2660,2085,e+,-11,276.991,-17.6021,69.3819,267.582
2661,2085,e-,11,59.4703,-48.1815,30.5437,16.803
2662,2086,e+,-11,61.598,24.6868,5.37803,56.1778
2663,2087,e-,11,27.9945,-21.7991,-15.6785,7.91696
2664,2089,e+,-11,395.952,15.7308,63.4319,-390.521
2665,2089,e-,11,24.6198,15.9278,-11.7791,-14.6182
2666,2092,e-,11,39.9196,14.5024,-4.31424,36.941
2667,2093,e+,-11,166.424,-41.3311,-23.8611,-159.434
2668,2093,e-,11,59.3084,10.8457,-29.6522,-50.2056
2669,2094,e+,-11,223.09,82.4612,-67.5819,-195.964
2670,2095,e+,-11,63.4821,-23.225,57.1248,-15.0776
2671,2096,e-,11,40.4927,37.8678,-0.912415,-14.3128
2672,2097,e-,11,22.3693,-11.6445,8.46513,-17.1211
2673,2098,e+,-11,143.565,-14.917,90.5203,110.429
2674,2099,e+,-11,125.448,-22.2494,-119.445,-31.2278
2675,2100,e+,-11,91.287,-35.2252,30.6378,-78.4463
2676,2101,e-,11,80.0157,-60.1353,-33.243,41.002
2677,2101,e+,-11,226.103,28.3595,40.6169,220.609
2678,2103,e-,11,105.398,37.2898,28.5732,94.349
2679,2104,e-,11,114.411,-55.2263,20.3447,98.1122
2680,2104,e+,-11,50.1567,26.5228,-36.1889,22.4187
2681,2105,e-,11,13.386,-13.3348,1.11836,-0.338854
2682,2106,e+,-11,39.3714,-29.1908,-5.8316,-25.7682
2683,2107,e+,-11,37.1713,-24.5751,-25.0285,-12.3023
2684,2109,e-,11,39.9926,-23.3064,-10.3749,30.7991
2685,2110,e-,11,102.358,-27.7882,-98.2557,-7.12847
2686,2110,e+,-11,251.899,47.1315,25.979,246.083
2687,2111,e+,-11,25.7945,-14.3387,7.67287,20.0221
2688,2112,e-,11,31.7848,-29.8784,7.10309,-8.19159
2689,2113,e-,11,41.4601,12.547,35.0647,18.2203
2690,2114,e-,11,151.489,13.9092,-32.2432,147.363
2691,2115,e-,11,49.9412,-43.1692,-3.10779,-24.9174
2692,2115,e+,-11,65.4003,31.9795,-25.9108,-50.8246
2693,2116,e-,11,257.277,73.113,-1.39576,246.665
2694,2117,e-,11,124.142,-44.2913,10.1211,115.529
2695,2117,e+,-11,65.0312,-36.4018,-15.3541,51.6547
2696,2118,e-,11,59.0346,42.0729,-36.3015,19.9287
2697,2118,e+,-11,36.1906,22.5512,27.9937,-4.18999
2698,2119,e-,11,150.086,-63.4177,-26.7159,133.38
2699,2121,e-,11,108.217,-67.1588,0.83232,-84.8529
2700,2121,e+,-11,161.298,37.6615,-1.84403,-156.829
2701,2122,e-,11,268.181,-80.4546,-18.1401,-255.185
2702,2122,e+,-11,53.7384,-8.37413,36.2014,-38.8221
2703,2123,e-,11,191.414,80.5992,-60.3763,162.781
2704,2123,e+,-11,27.0675,2.3157,20.5541,17.4591
2705,2125,e-,11,141.081,9.82495,-69.3221,-122.482
2706,2125,e+,-11,76.0959,19.8416,-36.6233,-63.6838
2707,2126,e-,11,106.762,39.8115,-89.3569,42.7608
2708,2126,e+,-11,23.6527,20.4825,-0.0462974,-11.8284
2709,2127,e-,11,62.9544,28.0172,-43.1587,-36.2715
2710,2128,e-,11,386.678,-115.013,57.8352,-364.619
2711,2128,e+,-11,241.566,82.4418,7.33255,-226.944
2712,2129,e-,11,124.6,107.613,6.81896,62.4347
2713,2129,e+,-11,103.415,-103.053,-2.15409,8.37679
2714,2130,e+,-11,248.596,-10.3486,50.4409,-243.205
2715,2132,e-,11,60.3705,-9.56624,-37.4428,46.3802
2716,2133,e-,11,320.914,-62.7305,-19.3148,314.13
2717,2134,e+,-11,46.7112,39.9262,16.4766,17.7865
2718,2135,e-,11,61.0728,-43.6694,27.5698,-32.6002
2719,2136,e-,11,133.314,29.3274,-72.3366,-108.074
2720,2137,e-,11,118.651,-59.7997,-17.3564,-100.999
2721,2138,e+,-11,36.359,-8.27527,33.9016,10.2068
2722,2138,e-,11,34.3981,18.651,5.06094,28.4562
2723,2140,e-,11,74.157,23.1084,-45.2123,54.0473
2724,2142,e-,11,158.78,44.7069,-90.5037,-122.562
2725,2142,e+,-11,202.544,-33.2777,6.35321,-199.691
2726,2143,e-,11,21.532,-5.10795,11.992,17.1385
2727,2144,e-,11,35.9446,-5.48622,35.0047,6.04832
2728,2145,e-,11,167.125,35.1227,5.66536,-163.294
2729,2145,e+,-11,127.554,31.3342,-0.762721,-123.643
2730,2146,e+,-11,244.16,-39.6647,-37.3272,238.008
2731,2146,e-,11,48.6147,12.8116,-45.2165,12.4386
2732,2148,e+,-11,160.81,-90.7471,-48.9217,123.416
2733,2148,e-,11,23.2692,15.4254,-10.5319,-13.8777
2734,2149,e-,11,113.861,1.72703,-32.1469,-109.215
2735,2150,e+,-11,141.192,-20.999,-13.9103,138.927
2736,2151,e-,11,45.4851,34.9525,10.754,-27.0475
2737,2151,e+,-11,108.188,1.49507,22.8225,-105.743
2738,2152,e-,11,538.11,40.8128,-105.014,-526.183
2739,2152,e+,-11,65.1797,-26.0373,11.2118,-58.6919
2740,2153,e+,-11,103.453,-89.3504,27.9894,43.9959
2741,2153,e-,11,74.044,41.0298,-1.10924,61.6266
2742,2154,e+,-11,92.6037,-47.5723,-26.2965,-74.9721
2743,2155,e+,-11,111.48,-75.6971,-16.7345,-80.111
2744,2155,e-,11,208.147,44.5693,34.1328,-200.434
2745,2156,e-,11,324.33,-83.3706,32.2803,311.765
2746,2156,e+,-11,52.6972,17.7676,-42.6157,-25.4008
2747,2157,e+,-11,90.4542,88.4633,1.83653,18.7841
2748,2157,e-,11,15.0335,6.57504,13.5084,0.54488
2749,2158,e+,-11,98.7841,-3.77128,40.2825,90.1187
2750,2159,e-,11,251.98,37.6157,-32.0344,247.088
2751,2160,e-,11,229.456,-3.63737,46.463,224.673
2752,2162,e-,11,86.124,-17.5319,16.8199,-82.626
2753,2162,e+,-11,36.902,-17.1546,9.50212,31.26
2754,2163,e+,-11,28.3778,28.1505,3.28988,-1.42364
2755,2164,e+,-11,60.8626,19.0215,32.0906,-48.0899
2756,2164,e-,11,45.3887,29.6566,-11.9338,-32.2212
2757,2165,e+,-11,186.773,36.0532,-53.1034,-175.398
2758,2165,e-,11,54.1272,1.28236,-27.1851,-46.7876
2759,2166,e+,-11,102.557,-14.9386,12.3748,100.706
2760,2166,e-,11,19.8064,6.33787,12.0178,14.4117
2761,2167,e+,-11,38.5847,24.4104,24.3402,-17.3341
2762,2167,e-,11,59.892,-9.10756,32.4871,-49.4843
2763,2168,e-,11,16.9516,10.0615,-13.6389,-0.323948
2764,2169,e-,11,36.7317,-15.0191,-30.2644,14.4122
2765,2170,e+,-11,474.734,91.6326,8.37835,465.732
2766,2170,e-,11,27.0524,-8.08551,-25.754,-1.78568
2767,2171,e+,-11,82.8659,-11.851,67.6917,-46.3049
2768,2171,e-,11,97.154,-26.0566,-33.4997,-87.394
2769,2172,e+,-11,235.436,-75.8549,72.1818,-210.869
2770,2173,e-,11,594.063,42.402,-92.8282,585.231
2771,2173,e+,-11,66.4485,-2.25868,34.4165,56.7962
2772,2174,e-,11,49.8108,-28.0203,41.0149,3.70884
2773,2174,e+,-11,47.0252,-43.8197,15.6171,-6.87853
2774,2176,e+,-11,122.862,-40.6774,-41.6197,-108.205
2775,2177,e-,11,140.925,124.867,-54.0119,-36.7523
2776,2178,e+,-11,80.8652,19.7298,9.53579,-77.8395
2777,2180,e-,11,36.3282,-3.33811,-17.3352,-31.7504
2778,2181,e-,11,32.0369,21.4734,8.73588,22.1121
2779,2182,e+,-11,64.5544,6.51912,-62.4927,14.8132
2780,2182,e-,11,29.5777,18.0025,23.4679,0.0736248
2781,2183,e-,11,14.6305,-13.6073,3.5408,-4.04421
2782,2185,e+,-11,28.7254,17.494,-15.6217,16.5853
2783,2186,e+,-11,268.788,-101.385,-47.962,244.27
2784,2186,e-,11,172.852,71.1845,-36.7568,153.165
2785,2187,e+,-11,459.183,-74.5116,8.38125,453.02
2786,2188,e+,-11,45.1796,27.5637,31.7878,16.4612
2787,2188,e-,11,26.2842,-8.59979,-20.0907,-14.6036
2788,2191,e+,-11,72.8098,17.9048,-40.7931,-57.59
2789,2191,e-,11,34.6569,10.2419,-19.6938,-26.615
2790,2192,e-,11,60.9236,2.73261,-56.1593,23.4597
2791,2192,e+,-11,94.8065,-25.3067,42.6479,80.8023
2792,2193,e+,-11,56.8212,3.34907,28.591,48.9897
2793,2194,e-,11,93.7676,28.0204,73.6588,-50.8095
2794,2194,e+,-11,37.1294,24.5851,-26.3676,-8.8834
2795,2195,e-,11,515.153,75.6344,98.7734,499.906
2796,2195,e+,-11,331.798,-58.1532,-12.8544,326.409
2797,2196,e+,-11,104.67,68.9755,78.0631,10.2197
2798,2198,e+,-11,349.496,-109.126,11.0058,331.84
2799,2198,e-,11,152.546,57.7316,61.9476,126.885
2800,2200,e-,11,66.8323,28.4284,59.7371,-9.47879
2801,2201,e-,11,62.1231,-36.7078,0.459684,50.1159
2802,2201,e+,-11,10.7167,10.6719,-0.237805,0.949689
2803,2202,e+,-11,200.281,-15.3001,-39.5174,-195.747
2804,2204,e-,11,50.2575,-23.7599,-8.94761,-43.3731
2805,2205,e+,-11,209.39,57.7129,42.2352,196.799
2806,2206,e-,11,371.959,88.3962,-33.9436,-359.705
2807,2207,e+,-11,135.541,43.572,52.1909,-117.256
2808,2207,e-,11,52.8034,-37.7676,-3.64112,-36.7226
2809,2208,e+,-11,70.3647,3.13777,-58.4301,-39.0802
2810,2208,e-,11,78.1135,-14.8737,37.7739,-66.7355
2811,2209,e+,-11,145.278,56.8193,115.973,-66.5405
2812,2210,e+,-11,235.532,-29.5971,-32.9507,-231.33
2813,2211,e+,-11,112.459,-61.928,-88.4131,-31.5448
2814,2212,e+,-11,63.4523,-6.41066,61.441,-14.4947
2815,2212,e-,11,49.4435,-19.3821,18.7277,41.452
2816,2213,e-,11,83.5613,-45.9507,-67.2948,18.505
2817,2214,e+,-11,577.117,156.159,-39.8872,554.155
2818,2214,e-,11,121.125,-50.2014,96.1509,53.9073
2819,2215,e-,11,119.653,-66.366,41.0268,-90.7147
2820,2215,e+,-11,72.3909,32.8237,-49.58,-41.2901
2821,2216,e+,-11,101.004,-91.3525,32.9443,27.7695
2822,2216,e-,11,28.0027,-10.2392,-8.06686,24.7838
2823,2217,e-,11,56.8607,35.8889,42.765,10.7832
2824,2217,e+,-11,91.1757,-0.337097,18.0925,89.3619
2825,2219,e-,11,123.151,-30.8373,43.017,-111.197
2826,2220,e-,11,43.1718,-35.2869,-22.4666,-10.672
2827,2221,e+,-11,107.794,19.6673,101.824,29.4044
2828,2222,e-,11,99.0647,27.5939,60.2699,-73.6202
2829,2222,e+,-11,93.6566,49.3219,-11.1779,78.8287
2830,2223,e+,-11,35.5348,-27.1508,15.4497,-16.9371
2831,2224,e+,-11,311.631,13.0266,73.9702,302.444
2832,2225,e-,11,84.9453,-1.75638,-20.9782,82.2954
2833,2225,e+,-11,67.1364,-9.53845,5.44782,66.2317
2834,2226,e-,11,44.4257,-15.9328,-34.1987,23.457
2835,2226,e+,-11,29.4173,9.9668,14.471,23.5931
2836,2227,e+,-11,62.4743,28.6323,-55.2763,5.26856
2837,2228,e-,11,65.8504,-60.8631,-23.7712,-8.17889
2838,2229,e-,11,116.479,-22.9562,29.7701,-110.246
2839,2230,e+,-11,40.8721,38.7528,11.0919,6.76143
2840,2230,e-,11,36.8828,13.2549,20.6934,27.5032
2841,2231,e+,-11,193.089,11.555,30.1274,190.374
2842,2231,e-,11,19.0539,7.3923,-9.10564,-15.0164
2843,2232,e-,11,70.9705,-26.7178,28.4618,59.2697
2844,2233,e+,-11,207.097,-108.178,-61.8358,-165.417
2845,2233,e-,11,51.7778,-22.4974,2.12384,-46.5864
2846,2235,e-,11,250.452,25.546,72.8552,-238.255
2847,2236,e+,-11,219.253,-45.2793,128.01,172.148
2848,2236,e-,11,16.5501,15.843,-3.57024,-3.18691
2849,2237,e+,-11,89.2462,-38.892,53.7572,-59.6864
2850,2237,e-,11,35.286,7.02985,-30.9272,-15.4658
2851,2238,e-,11,87.8886,-12.6425,69.8454,51.8285
2852,2239,e+,-11,53.8829,-36.7848,38.1707,9.65652
2853,2239,e-,11,27.375,6.2732,19.019,18.6631
2854,2240,e+,-11,35.2529,-29.4128,-9.38944,-17.0143
2855,2240,e-,11,30.4686,27.4908,2.35344,12.925
2856,2241,e-,11,104.311,-4.53827,49.3394,91.7922
2857,2243,e+,-11,77.3868,-12.3877,62.5722,-43.8175
