number,event_number,particle_name,particle_id,E,Px,Py,Pz
1314,974,e+,-11,22.2567,-9.71723,-4.60424,19.4868
1315,975,e+,-11,95.7262,-5.03661,-53.9875,78.8891
1316,976,e+,-11,35.9448,34.5126,10.0234,0.66218
1317,976,e-,11,39.3112,21.8059,15.9604,-28.5507
1318,977,e-,11,239.537,60.622,-96.5425,-210.672
1319,977,e+,-11,232.155,58.1858,61.1119,-216.277
1320,978,e+,-11,104.428,71.6109,-76.0009,-0.974395
1321,978,e-,11,176.119,-52.7028,74.7199,-150.523
1322,979,e+,-11,283.564,-71.9347,-92.8803,258.084
1323,979,e-,11,49.6944,-12.5651,-20.8948,43.302
1324,981,e+,-11,69.2567,-18.9721,-62.7458,-22.3499
1325,981,e-,11,36.3003,25.3922,-24.1175,9.55482
1326,982,e+,-11,178.011,78.9098,-12.3165,-159.089
1327,983,e-,11,155.727,21.2661,-75.4395,-134.564
1328,983,e+,-11,62.6289,-13.7033,43.4162,-43.0073
1329,984,e+,-11,46.5649,-26.6059,8.24494,-37.3154
1330,985,e+,-11,173.436,46.789,-82.7279,145.075
1331,985,e-,11,60.6179,25.2821,-3.27139,54.9967
1332,986,e-,11,118.622,-92.3486,-72.6044,-16.4755
1333,986,e+,-11,103.274,81.392,54.9795,31.9075
1334,987,e+,-11,159.467,84.321,-65.353,118.527
1335,987,e-,11,31.8184,-30.7995,2.68191,7.52397
1336,988,e-,11,131.564,86.6053,-51.6287,84.5165
1337,988,e+,-11,119.353,-57.6986,39.4913,-96.7288
1338,989,e-,11,129.579,-83.6337,-57.0464,80.8809
1339,989,e+,-11,202.437,37.628,20.2328,-197.877
1340,990,e+,-11,139.951,93.5723,-68.0608,-78.7283
1341,990,e-,11,15.7217,-6.94869,-14.067,1.00396
1342,991,e-,11,39.716,-19.4104,-32.6292,11.6588
1343,991,e+,-11,27.9633,13.2719,-15.7282,18.9322
1344,992,e-,11,475.104,-35.5951,128.581,-455.986
1345,992,e+,-11,132.211,87.8223,-66.5535,-73.0591
1346,994,e-,11,24.7726,8.9777,-22.8562,-3.26754
1347,995,e+,-11,30.7728,-13.5583,14.4555,-23.541
1348,996,e+,-11,69.9025,25.9611,-58.3976,28.3215
1349,996,e-,11,47.1482,27.2212,27.0952,27.3461
1350,997,e+,-11,221.823,-19.8745,39.262,-217.415
1351,997,e-,11,37.5912,28.8324,-23.9202,3.10088
1352,998,e+,-11,43.6448,-13.7018,39.5636,-12.323
1353,999,e+,-11,111.615,-64.2104,34.2959,84.6089
1354,1000,e+,-11,39.3666,38.7899,-2.8884,-6.06086
1355,1001,e+,-11,58.9625,-46.9978,11.8096,33.5903
1356,1001,e-,11,20.6975,5.09282,-19.3685,5.22611
1357,1002,e-,11,482.646,-181.386,99.8337,-435.981
1358,1002,e+,-11,130.88,28.1176,-13.8857,-127.068
1359,1003,e+,-11,83.7625,-70.3742,-45.4241,-0.538172
1360,1003,e-,11,68.1136,55.2475,29.9605,-26.2592
1361,1004,e-,11,229.026,120.474,2.10434,-194.768
1362,1004,e+,-11,110.608,19.9935,17.7306,-107.331
1363,1005,e-,11,47.1176,-25.8661,-18.5292,-34.7517
1364,1006,e-,11,487.511,80.1653,32.0733,479.804
1365,1006,e+,-11,108.63,-40.3867,-48.6365,88.3398
1366,1008,e+,-11,46.2999,4.94478,39.2186,-24.1067
1367,1009,e-,11,99.25,-45.0811,-11.4314,-87.6788
1368,1010,e-,11,19.9448,-1.25584,14.7957,13.3156
1369,1011,e+,-11,53.551,-26.8864,5.15141,-46.0249
1370,1012,e-,11,96.5519,20.6007,-16.2939,-92.9106
1371,1013,e-,11,150.582,3.95797,97.3945,-114.776
1372,1014,e+,-11,147.499,133.974,5.31656,61.4718
1373,1016,e-,11,248.231,-73.931,-52.1905,-231.147
1374,1017,e+,-11,116.699,23.4518,43.0143,-105.917
1375,1017,e-,11,65.5001,26.7689,-37.9267,-46.2089
1376,1018,e+,-11,74.1957,-47.7376,-53.7862,-18.253
1377,1018,e-,11,50.069,30.4019,29.5011,-26.6892
1378,1019,e-,11,32.1431,-9.33761,4.11928,-30.4798
1379,1020,e+,-11,85.2901,8.33959,80.278,27.5736
1380,1020,e-,11,139.921,-1.78483,-23.0016,-138.006
1381,1021,e-,11,147.614,32.12,-15.1585,143.278
1382,1022,e+,-11,43.4529,13.2366,23.8951,-33.7931
1383,1023,e-,11,28.595,-23.9236,-15.6367,-0.908552
1384,1023,e+,-11,100.633,18.8215,-3.41953,98.798
1385,1024,e+,-11,379.519,118.214,-147.76,328.979
1386,1025,e-,11,58.8545,47.7973,3.33756,34.1779
1387,1026,e-,11,388.331,-50.1721,112.317,368.333
1388,1026,e+,-11,86.7699,20.2911,21.0179,81.704
1389,1027,e-,11,52.1173,28.1707,40.8066,16.0451
1390,1028,e-,11,186.22,92.4691,46.6989,154.747
1391,1029,e-,11,16.547,-3.92406,-10.7336,11.9664
1392,1030,e-,11,305.388,100.813,175.245,-228.884
1393,1030,e+,-11,127.927,-88.8521,-88.6096,24.8791
1394,1031,e+,-11,127.355,60.7481,-49.6938,100.297
1395,1031,e-,11,71.7032,-50.7813,1.12493,50.6097
1396,1032,e-,11,108.926,35.7808,-1.16249,102.875
1397,1032,e+,-11,28.4518,-18.8998,21.102,-2.64703
1398,1034,e-,11,68.9293,54.4289,7.19422,-41.6772
1399,1035,e-,11,91.67,88.7667,5.05531,-22.3227
1400,1035,e+,-11,35.2169,14.0276,25.1028,20.3299
1401,1036,e+,-11,172.956,-27.959,-34.88,167.079
1402,1037,e+,-11,175.763,97.105,130.006,-67.5396
1403,1037,e-,11,138.197,-15.2086,-56.1535,125.356
1404,1038,e-,11,84.2932,0.136032,83.46,11.8216
1405,1039,e+,-11,99.9527,5.0231,-64.2438,-76.4071
1406,1039,e-,11,106.601,17.7746,0.439168,-105.108
1407,1041,e-,11,285.332,-71.0102,5.36339,276.303
1408,1042,e-,11,100.917,31.2647,45.0092,84.7402
1409,1042,e+,-11,16.6321,6.48748,12.9368,-8.19623
1410,1043,e+,-11,89.7042,60.1676,-15.7931,64.6318
1411,1044,e-,11,235.268,-72.564,-5.24605,223.737
1412,1044,e+,-11,51.4815,-45.839,13.4126,19.2156
1413,1045,e+,-11,118.929,-38.9878,42.5589,103.984
1414,1045,e-,11,27.6779,-23.1125,8.387,12.7097
1415,1046,e+,-11,99.7376,-2.24227,-76.6757,63.7448
1416,1047,e-,11,38.8898,36.3005,-13.8093,-1.99864
1417,1049,e-,11,118.267,53.2613,-73.3188,-75.992
1418,1049,e+,-11,152.194,-22.1615,61.7226,137.339
1419,1050,e+,-11,148.518,-15.219,46.2577,140.308
1420,1050,e-,11,25.7957,-13.2578,17.2408,13.8709
1421,1051,e+,-11,24.0405,2.90632,22.7541,-7.19381
1422,1052,e-,11,31.6861,24.1544,14.6724,-14.3283
1423,1053,e+,-11,195.766,-11.8667,35.887,192.082
1424,1054,e+,-11,63.2761,-46.289,-28.2432,-32.6115
1425,1054,e-,11,36.8695,-16.1423,-0.293789,33.1466
1426,1055,e+,-11,101.507,5.57129,21.7891,98.984
1427,1056,e+,-11,65.2021,31.2679,45.8255,34.2586
1428,1057,e+,-11,12.8293,-3.44367,-10.6955,6.19188
1429,1059,e-,11,34.1482,8.4736,-28.1803,17.3252
1430,1060,e+,-11,124.069,21.123,-71.7849,-98.9635
1431,1061,e+,-11,109.81,-10.6936,-40.1015,-101.665
1432,1062,e+,-11,238.122,26.887,-45.2866,-232.225
1433,1062,e-,11,60.3964,-35.4421,31.0372,-37.7925
1434,1063,e-,11,66.8679,42.7679,31.1682,40.8751
1435,1063,e+,-11,51.7276,-28.9582,-37.925,-19.9715
1436,1064,e-,11,50.4989,-43.1501,-18.7124,-18.3864
1437,1064,e+,-11,38.2442,1.43446,-29.9571,-23.7304
1438,1065,e+,-11,234.491,-95.9987,35.7519,210.931
1439,1066,e+,-11,106.582,63.3304,-83.7235,-18.424
1440,1066,e-,11,89.5292,-24.7225,55.7619,-65.5355
1441,1068,e-,11,131.123,20.6424,56.5267,116.499
1442,1069,e-,11,17.5975,16.3354,-2.37429,-6.0982
1443,1070,e-,11,318.666,-132.453,-94.6662,273.939
1444,1070,e+,-11,130.458,23.6779,4.96978,128.195
1445,1071,e+,-11,205.315,46.3277,19.9738,199.02
1446,1072,e-,11,167.494,75.1309,111.479,-99.9107
1447,1073,e+,-11,23.5867,17.4575,-11.545,10.8757
1448,1074,e-,11,139.052,-61.5629,-123.322,-18.3593
1449,1074,e+,-11,97.4026,-27.427,68.3015,63.796
1450,1076,e+,-11,90.6643,-6.31464,-87.3526,23.4447
1451,1078,e+,-11,59.8158,-16.1487,-56.8981,-8.93022
1452,1078,e-,11,17.8632,15.1393,2.17458,-9.22843
1453,1079,e-,11,33.685,15.7175,26.8771,-12.8553
1454,1080,e+,-11,55.7631,54.277,7.60523,10.2804
1455,1081,e+,-11,147.514,1.04327,-54.8094,-136.95
1456,1082,e-,11,44.472,0.619967,-24.8345,-36.8866
1457,1083,e-,11,110.372,-9.62991,-49.5206,-98.168
1458,1083,e+,-11,29.2814,-7.30747,9.30946,26.7831
1459,1084,e-,11,124.493,-72.6854,-6.54717,-100.858
1460,1084,e+,-11,98.5473,-47.7269,23.7325,-82.8884
1461,1085,e-,11,66.9578,41.666,-45.4624,-26.0859
1462,1085,e+,-11,187.046,-57.6299,-17.1629,-177.117
1463,1086,e-,11,82.9213,-50.5169,55.6765,34.9874
1464,1086,e+,-11,31.7458,-5.9546,9.26185,29.7751
1465,1087,e-,11,26.1766,18.7441,-17.4093,-5.54881
1466,1088,e-,11,55.7552,27.6467,-14.6933,-46.1346
1467,1088,e+,-11,14.5156,4.69838,-10.6252,-8.70241
1468,1090,e-,11,36.0457,-11.8289,-9.84488,32.5952
1469,1091,e+,-11,100.483,34.6563,-30.5971,-89.2168
1470,1092,e+,-11,78.531,4.40153,-47.1688,62.6326
1471,1092,e-,11,41.553,25.0163,4.04223,32.9316
1472,1093,e+,-11,154.574,73.2493,108.907,81.6522
1473,1093,e-,11,108.898,-56.2478,9.26495,92.7856
1474,1094,e-,11,560.937,-131.537,99.009,-536.232
1475,1094,e+,-11,142.391,100.482,-1.95228,-100.87
1476,1095,e-,11,46.2896,12.4176,41.8221,15.4737
1477,1097,e-,11,41.1582,-14.1642,27.5014,27.1486
1478,1097,e+,-11,29.8914,22.5615,-15.9862,11.3539
1479,1098,e-,11,48.5366,-43.5939,-20.8788,-4.40992
1480,1099,e-,11,89.1171,-25.601,22.0275,-82.4696
1481,1099,e+,-11,32.9117,-14.3398,27.5716,10.8332
1482,1101,e+,-11,161.142,122.898,98.7321,-33.3878
1483,1101,e-,11,76.5454,-26.256,-10.9815,-71.0579
1484,1102,e+,-11,77.4008,56.9349,-29.6679,-43.2333
1485,1102,e-,11,15.4375,-10.5667,6.77181,-8.98909
1486,1103,e-,11,65.1834,-26.1026,28.8791,-52.2831
1487,1103,e+,-11,20.5383,3.44364,-20.2475,0.0456539
1488,1105,e-,11,613.322,-2.4939,-124.112,600.627
1489,1105,e+,-11,112.358,-6.0235,104.763,40.1577
1490,1106,e-,11,63.6527,47.5727,1.25704,42.272
1491,1106,e+,-11,29.8368,9.71858,-27.3447,6.93215
1492,1107,e-,11,50.6432,-9.1257,46.6242,17.5398
1493,1107,e+,-11,81.6095,-1.93294,22.7368,78.3544
1494,1108,e-,11,116.101,77.2412,-24.5214,83.1376
1495,1108,e+,-11,82.7669,-3.35464,-30.0018,-77.0649
1496,1109,e-,11,26.489,21.8211,7.82706,12.8156
1497,1110,e+,-11,133.501,56.3425,51.8032,-109.383
1498,1110,e-,11,25.3026,-21.0142,2.91761,13.7881
1499,1111,e-,11,164.25,-75.1992,145.729,-9.28
1500,1111,e+,-11,25.9027,24.9886,0.602809,6.79376
1501,1112,e-,11,24.2258,-21.2667,7.63626,-8.73503
1502,1113,e+,-11,115.584,-17.0775,36.3947,108.367
1503,1113,e-,11,61.6638,1.15243,-39.83,47.0602
1504,1116,e-,11,93.6141,-75.8869,-35.8559,41.4624
1505,1116,e+,-11,69.063,62.3055,7.04829,-28.949
1506,1117,e-,11,53.9182,-24.5422,-4.11517,47.8322
1507,1118,e+,-11,33.309,-25.9438,-20.6755,2.98958
1508,1119,e-,11,48.7521,-45.4555,-1.09473,17.5888
1509,1119,e+,-11,46.7398,-28.7751,-15.8935,33.2265
1510,1120,e-,11,74.1959,-73.5657,7.69052,5.82908
1511,1120,e+,-11,86.3279,-13.4933,27.3633,-80.7569
1512,1121,e-,11,39.3141,28.5183,9.23423,25.4368
1513,1121,e+,-11,20.5126,-10.7162,-16.1472,-6.72286
1514,1122,e+,-11,347.523,162.913,16.1694,306.545
1515,1123,e+,-11,58.2148,0.678885,-57.7499,7.3111
1516,1123,e-,11,102.702,-38.0476,31.7313,-89.9622
1517,1124,e-,11,115.893,-91.7145,39.4261,-58.8652
1518,1124,e+,-11,65.8942,64.5404,-12.6675,-4.01524
1519,1126,e+,-11,112.999,-5.69532,-110.844,21.2122
1520,1127,e+,-11,55.7155,29.3752,-16.4485,-44.3933
1521,1128,e-,11,68.0784,-32.8784,-29.9471,51.5447
1522,1129,e-,11,54.6305,7.87467,-54.0451,1.26965
1523,1129,e+,-11,25.7761,-20.2576,9.15388,-13.0476
1524,1130,e+,-11,81.7988,-20.9916,59.448,-52.1184
1525,1130,e-,11,45.8387,22.3324,16.3606,36.5347
1526,1131,e-,11,122.46,-10.6868,118.883,27.3671
1527,1131,e+,-11,23.3868,-16.4761,-5.85711,15.5297
1528,1132,e-,11,41.2421,-37.2921,-11.854,13.0266
1529,1132,e+,-11,68.0151,-31.6863,13.1677,-58.7251
1530,1134,e+,-11,52.9149,43.3126,-15.38,26.2195
1531,1134,e-,11,106.84,32.5557,26.7684,98.1748
1532,1135,e-,11,80.5831,67.0322,39.2455,-21.4505
1533,1136,e+,-11,56.0014,-10.2715,-43.6012,-33.6093
1534,1137,e+,-11,51.1678,-43.0834,-26.435,-7.94708
1535,1138,e-,11,87.256,-25.7496,5.50964,-83.1878
1536,1138,e+,-11,109.856,23.5084,0.919493,-107.307
1537,1139,e-,11,76.2615,-53.0119,-43.436,33.4495
1538,1139,e+,-11,24.0092,-4.97006,-12.4981,-19.8881
1539,1140,e+,-11,82.3129,29.316,-46.2897,61.4268
1540,1140,e-,11,163.774,18.8461,44.7534,156.41
1541,1141,e-,11,183.409,-2.14592,63.4543,-172.069
1542,1141,e+,-11,25.9804,-24.1098,7.98085,5.47726
1543,1142,e+,-11,178.801,-55.8762,23.5902,168.199
1544,1143,e+,-11,40.7358,14.8195,-32.9575,18.804
1545,1144,e-,11,84.1717,-36.4124,-47.4274,59.2424
1546,1144,e+,-11,77.236,-12.8173,12.1983,75.1819
1547,1145,e+,-11,74.0783,14.6152,-53.476,49.1356
1548,1146,e-,11,55.6728,1.85819,42.2507,-36.2061
1549,1146,e+,-11,56.2362,21.2026,-4.16163,-51.9196
1550,1147,e-,11,93.5991,-14.3977,-47.6408,79.2707
1551,1147,e+,-11,22.8772,9.83483,-20.5632,1.94825
1552,1148,e-,11,24.2133,14.0694,0.529033,19.6991
1553,1149,e-,11,137.146,-0.417015,-71.5565,116.998
1554,1149,e+,-11,71.1228,-55.5315,-15.5151,41.6412
1555,1150,e+,-11,44.0452,-11.8331,34.6709,24.4518
1556,1151,e-,11,111.769,-87.746,43.1733,-54.1204
1557,1151,e+,-11,70.0499,64.9643,-24.5553,-9.14737
1558,1152,e-,11,69.644,42.5653,44.9392,-31.921
1559,1152,e+,-11,44.074,0.072209,-41.7613,-14.0892
1560,1153,e-,11,204.666,-98.4693,1.89425,179.411
1561,1153,e+,-11,47.4545,9.53849,-46.4804,0.718367
1562,1154,e-,11,76.3578,-31.3313,-67.55,-16.9073
1563,1155,e+,-11,282.544,-4.58031,83.8461,-269.777
1564,1155,e-,11,62.3258,29.7177,4.36767,-54.6103
1565,1157,e-,11,299.253,-19.2698,-59.4614,-292.653
1566,1158,e+,-11,101.6,-53.6892,84.3776,-17.8983
1567,1158,e-,11,49.3319,41.2555,-25.9514,7.62551
1568,1159,e-,11,67.4184,27.144,7.49627,61.2556
1569,1159,e+,-11,87.2996,-14.5655,11.1796,85.3468
1570,1160,e-,11,29.5377,23.6429,-13.9292,10.9301
1571,1161,e-,11,47.0861,10.4652,44.3951,-11.6901
1572,1162,e+,-11,661.03,122.521,128.922,636.654
1573,1163,e+,-11,268.332,-55.1705,-12.4667,-262.303
1574,1163,e-,11,65.4975,50.3005,-9.00821,-40.9712
1575,1164,e-,11,83.2179,-20.3395,-20.436,78.0634
1576,1165,e+,-11,50.3031,12.1789,-48.8061,-0.198078
1577,1166,e+,-11,74.4594,-38.1152,-62.1192,15.2523
1578,1166,e-,11,17.6779,13.4261,-1.10466,-11.4467
1579,1167,e+,-11,235.862,-27.3635,30.1035,232.327
1580,1168,e-,11,84.6887,-51.6136,4.07394,-67.0194
1581,1168,e+,-11,26.7945,8.50615,5.68473,24.7644
1582,1169,e-,11,259.268,28.224,-41.2467,-254.405
1583,1170,e+,-11,125.151,-31.4355,2.01954,-121.122
1584,1171,e-,11,256.822,32.6039,61.2414,247.273
1585,1171,e+,-11,121.224,2.93005,-22.6719,-119.049
1586,1172,e-,11,128.268,-47.6811,37.9268,112.875
1587,1172,e+,-11,25.0649,19.0227,16.014,-3.15229
1588,1173,e+,-11,58.3221,-53.9112,-11.8937,-18.8038
1589,1173,e-,11,36.1204,-19.628,-15.6555,-25.9679
1590,1174,e+,-11,156.744,74.102,-30.128,134.796
1591,1174,e-,11,46.5909,-31.8785,1.92802,33.9229
1592,1175,e-,11,23.6564,-15.7097,7.46798,-16.0332
1593,1176,e-,11,92.3184,-89.8954,20.8426,-2.66578
1594,1176,e+,-11,168.342,38.5952,-20.4517,-162.576
1595,1177,e+,-11,43.6487,39.6344,15.4434,-9.7891
1596,1177,e-,11,42.9299,42.4677,-1.22695,6.16196
1597,1178,e-,11,177.303,145.883,-100.287,9.84475
1598,1179,e+,-11,73.676,13.3509,-69.1687,-21.5777
1599,1179,e-,11,49.7135,24.2189,-6.59211,42.9117
1600,1180,e+,-11,319.215,-52.4944,41.5963,-312.11
1601,1181,e+,-11,190.034,2.09121,-81.9244,171.456
1602,1181,e-,11,123.637,14.6728,19.5153,121.203
1603,1182,e+,-11,163.205,-45.1143,-56.36,146.37
1604,1182,e-,11,62.0437,42.7298,-0.0833089,44.9842
1605,1183,e-,11,72.2872,46.2307,-1.27746,55.5565
1606,1183,e+,-11,80.2857,21.9274,-7.01234,76.9143
1607,1184,e+,-11,91.3874,35.8925,51.2133,66.6378
1608,1185,e+,-11,67.2405,-47.8582,47.1974,1.80994
1609,1186,e-,11,122.266,1.34238,98.3281,72.6555
1610,1186,e+,-11,90.1976,-34.5514,-81.8605,15.5134
1611,1187,e+,-11,143.055,-63.0256,18.9103,-127.024
1612,1187,e-,11,16.0823,-8.80785,-10.3725,8.5717
1613,1188,e-,11,55.9292,14.8674,-24.4345,48.0624
1614,1189,e+,-11,56.5136,-16.2755,-54.1004,1.43027
1615,1189,e-,11,35.3598,-9.76728,21.197,26.5632
1616,1190,e+,-11,101.92,25.4117,44.8351,-87.9304
1617,1190,e-,11,15.4226,2.51571,14.4775,4.68295
1618,1191,e+,-11,95.5457,46.8847,-67.6995,48.4518
1619,1191,e-,11,131.155,-80.0954,8.69693,-103.493
1620,1192,e+,-11,53.2621,37.9149,35.5392,11.6737
1621,1194,e+,-11,191.313,-44.6885,150.712,-109.04
1622,1195,e+,-11,129.491,24.7611,-17.2418,-125.926
1623,1196,e+,-11,171.342,-40.3964,-34.7607,162.843
1624,1196,e-,11,52.1014,41.4674,-3.35005,31.3653
1625,1197,e+,-11,49.1636,-12.7363,41.1783,-23.6473
1626,1197,e-,11,29.19,-20.2427,-20.7749,3.26966
1627,1199,e-,11,498.255,12.7766,-114.132,484.839
1628,1199,e+,-11,60.4412,8.39957,37.0466,47.0121
1629,1200,e-,11,73.1569,-24.5626,-15.1558,67.2228
1630,1201,e-,11,374.392,-102.451,-8.26992,360.007
1631,1203,e-,11,94.0396,84.2427,-21.0483,36.1053
1632,1203,e+,-11,52.4461,38.2423,-17.8157,31.1565
1633,1204,e+,-11,63.6574,-6.94652,32.7653,54.1335
1634,1204,e-,11,30.3452,-17.8434,8.70632,22.9486
1635,1205,e-,11,29.7618,-23.3497,8.23603,16.5145
1636,1205,e+,-11,30.6147,20.0888,-8.32626,-21.5494
1637,1206,e+,-11,27.0664,-8.17676,-22.2997,-12.9789
1638,1207,e+,-11,48.1666,47.2709,5.35834,-7.53465
1639,1207,e-,11,41.8568,-22.8169,34.384,7.0082
1640,1208,e+,-11,52.5206,6.46716,31.9868,41.1513
1641,1209,e-,11,61.3018,-53.7556,-21.1617,-20.5042
1642,1209,e+,-11,27.4134,-20.6702,-8.1947,-16.0339
1643,1210,e+,-11,142.35,105.016,-65.1531,70.6403
1644,1210,e-,11,100.136,-27.924,25.4486,-92.7352
1645,1211,e-,11,100.566,88.0993,-9.7257,47.5118
1646,1211,e+,-11,69.1194,-51.1514,27.5004,-37.4802
1647,1212,e-,11,39.6827,-9.46636,31.9004,-21.6211
1648,1212,e+,-11,20.4048,12.5292,-15.9903,-1.91948
1649,1213,e-,11,86.2519,17.948,-75.7867,-37.0626
1650,1213,e+,-11,16.8819,15.7925,-2.62274,5.35901
1651,1214,e+,-11,163.828,22.3503,119.321,-110.012
1652,1214,e-,11,16.5665,-15.9655,-3.01001,3.23879
1653,1215,e-,11,92.0634,55.1409,-65.5835,-33.6744
1654,1215,e+,-11,33.599,19.1593,19.9513,19.0724
1655,1216,e+,-11,174.362,112.996,7.87943,132.558
1656,1217,e+,-11,70.7797,-16.6478,17.0273,-66.6535
1657,1217,e-,11,47.5633,-6.18746,21.1668,42.142
1658,1218,e+,-11,48.4707,31.1648,-15.8407,33.5743
1659,1218,e-,11,32.4042,-25.3258,-17.2099,-10.6046
1660,1219,e-,11,205.278,-82.7507,41.5116,-183.217
1661,1220,e-,11,126.028,52.7149,32.3788,-109.798
1662,1220,e+,-11,276.205,43.5316,17.0734,-272.218
1663,1221,e+,-11,95.3981,63.662,-71.0456,0.682698
1664,1221,e-,11,91.1296,-71.4048,29.4636,-48.3514
1665,1222,e+,-11,50.8045,-21.5576,-6.31685,45.5682
1666,1223,e-,11,170.745,-52.2492,-25.5558,160.533
1667,1223,e+,-11,64.8881,-30.7306,-30.3462,48.4272
1668,1224,e+,-11,122.019,-4.14207,-63.9928,-103.81
1669,1225,e-,11,55.7326,-24.6693,-49.926,-2.22403
1670,1225,e+,-11,217.821,18.1527,39.3485,-213.467
1671,1226,e-,11,136.47,-48.2048,-19.5694,-126.164
1672,1226,e+,-11,24.3836,19.3774,-5.72559,-13.649
1673,1227,e+,-11,220.63,-38.0861,39.7408,213.653
1674,1227,e-,11,75.7837,-24.2268,-14.5347,70.3205
1675,1228,e-,11,113.694,85.3712,-11.5748,74.1899
1676,1229,e-,11,103.331,-78.489,26.1394,-61.9147
1677,1229,e+,-11,219.917,48.2268,-56.1013,207.1
1678,1230,e+,-11,48.5638,27.5618,-22.6041,-32.9824
1679,1231,e+,-11,146.86,-70.3085,82.7157,98.9078
1680,1231,e-,11,47.7861,-22.837,23.0036,-35.1115
1681,1232,e+,-11,86.115,26.7198,-75.941,30.5748
1682,1232,e-,11,22.8643,-18.1307,-0.770662,-13.909
1683,1233,e+,-11,53.5364,-5.75491,-31.87,42.6301
1684,1234,e-,11,46.7932,-19.6209,40.7062,-12.1501
1685,1234,e+,-11,37.5098,23.9524,24.6909,-14.9544
1686,1235,e+,-11,89.544,-10.6666,23.1251,-85.8462
1687,1235,e-,11,18.1443,17.8937,2.64162,1.43381
1688,1236,e+,-11,103.441,-40.5953,38.8433,-86.8516
1689,1236,e-,11,44.764,35.5254,-26.0795,7.84951
1690,1237,e-,11,69.7948,35.4653,12.4872,58.8014
1691,1238,e+,-11,169.948,26.0607,-10.4237,-167.614
1692,1238,e-,11,20.7067,12.7678,15.882,-3.67592
1693,1239,e+,-11,16.8162,13.7874,-9.5135,-1.47869
1694,1240,e-,11,148.79,15.4591,-74.6841,127.757
1695,1240,e+,-11,48.1972,20.8243,35.8451,-24.5855
1696,1241,e-,11,52.4679,-37.9981,29.2029,21.359
1697,1241,e+,-11,85.9314,-19.124,-7.75543,83.4166
1698,1242,e-,11,151.466,102.354,14.9984,-110.638
1699,1242,e+,-11,120.734,-71.7148,-19.8786,95.0705
1700,1243,e+,-11,109.953,-39.5106,62.0336,81.7331
1701,1243,e-,11,52.981,2.19506,-31.0573,42.8674
1702,1244,e-,11,100.151,56.8215,-80.9292,15.874
1703,1244,e+,-11,34.1791,31.744,-0.494682,-12.6603
1704,1245,e-,11,167.507,15.2387,-51.0183,158.819
1705,1246,e-,11,109.545,-49.643,49.1606,84.3732
1706,1246,e+,-11,66.5175,10.1874,-8.35167,65.2001
1707,1247,e-,11,49.7809,-37.3389,-14.9889,-29.3134
1708,1248,e-,11,74.1302,31.7155,61.6072,26.3433
1709,1248,e+,-11,45.2113,29.8685,30.4105,-15.0709
1710,1249,e+,-11,355.641,-44.5025,-48.9666,349.432
1711,1249,e-,11,223.322,-28.4716,40.2395,217.814
1712,1250,e-,11,154.482,-49.5974,-94.5561,-111.642
1713,1250,e+,-11,86.2691,84.3789,12.9862,12.4063
1714,1251,e-,11,69.798,-55.7901,-33.261,25.5524
1715,1252,e-,11,80.6002,-25.6952,-0.33245,-76.3939
1716,1252,e+,-11,13.7547,-8.26509,-10.9031,1.41482
1717,1253,e+,-11,29.7611,-4.27277,-25.7031,14.3811
1718,1254,e+,-11,19.0938,8.39484,-10.1978,-13.7878
1719,1255,e-,11,14.0253,-10.5783,1.02148,-9.15229
1720,1256,e+,-11,47.7408,-18.5937,23.1791,37.3656
1721,1256,e-,11,39.7996,8.38357,-21.5135,32.4175
1722,1257,e-,11,32.965,-7.56468,-14.8137,28.4609
1723,1258,e-,11,101.152,-68.3726,29.162,68.6035
1724,1258,e+,-11,21.3594,-10.7351,-3.98057,18.0315
1725,1259,e-,11,131.767,57.94,-57.0999,-103.659
1726,1259,e+,-11,101.873,-31.8402,38.9058,-88.6043
1727,1260,e+,-11,63.2386,45.8049,41.8417,12.2602
1728,1260,e-,11,34.4813,-26.2718,22.1917,2.50674
1729,1261,e+,-11,80.974,46.8167,-2.40594,-66.0242
1730,1261,e-,11,97.2107,-19.6674,-20.4286,92.9827
1731,1262,e-,11,204.65,-40.1533,-4.19309,200.628
1732,1263,e+,-11,111.473,93.8087,-44.7581,40.2845
1733,1263,e-,11,31.8388,16.5128,-5.60991,-26.6377
1734,1264,e+,-11,45.1779,-42.8933,3.97527,-13.6164
1735,1264,e-,11,64.795,14.3212,-18.5879,-60.3969
1736,1265,e+,-11,160.755,46.5722,107.623,-109.957
1737,1265,e-,11,168.746,-79.8156,38.2774,-143.664
1738,1267,e+,-11,73.518,67.5112,-3.64685,28.8762
1739,1268,e+,-11,136.446,-132.696,31.1161,-6.42787
1740,1269,e+,-11,52.9795,-32.1477,27.3932,-31.9839
1741,1269,e-,11,59.7222,-29.759,1.84281,51.7469
1742,1270,e+,-11,348.101,3.87325,-121.863,326.05
1743,1270,e-,11,79.9737,-21.687,68.0974,35.8917
1744,1271,e-,11,118.679,51.7601,1.99493,-106.778
1745,1272,e-,11,56.0055,-32.4888,16.2727,-42.618
1746,1272,e+,-11,87.4247,22.0704,-18.5943,-82.5241
1747,1274,e+,-11,329.376,44.1295,87.279,-314.522
1748,1275,e+,-11,186.889,20.0093,-31.7082,183.089
1749,1276,e-,11,133.386,-77.6859,31.7132,103.687
1750,1276,e+,-11,11.7841,-9.94407,-1.56664,-6.12585
